ARTICLE_ID,ENTITY,GIVEN_MAIN_ROLE,GIVEN_SUB_ROLES,PRED_M,PRED_S,CONTEXT
EN_CC_200021.txt,Adams,Antagonist,['Tyrant'],antagonist,Instigator,"Just as he promised to do , New York City Mayor Eric Adams , a left wing Democrat , is going after peoples meat with new plans to save the world from climate change by forcing everyone to become a plant based vegetarian or vegan . Along with representatives from the Mayors Office of Food Policy and the Mayors Office of Climate & Environmental Justice , Adams has announced the launch of a new carbon footprint and household food consumption tracking scheme that aims to reduce the Big Apples carbon emissions by 33 percent by the year 2030 . In order to cut all that carbon , Adams and New York City Mayor Eric Adams , a left wing Democrat allies are imposing new caps on meat that , as the name suggests , will limit the amount of meat that New Yorkers are allowed to purchase and consume at public institutions and eventually within New Yorkers own homes as well . At a pre Earth Day event held at a Brooklyn culinary center run by NYC Health Hospitals , the citys public health care system , Adams unveiled a chart depicting New York Citys greenhouse gas inventory . With the help of American Express , C40 Cities , and EcoData , Adams revealed carbon emissions data about household food consumption , which was added to existing carbon emissions data on energy use , transportation , and waste . While the inventory that Aggarwala presented will also now include greenhouse gas pollution from the production and consumption of consumer goods like clothing , air travel , and health care , Adams focused New York City Mayor Eric Adams , a left wing Democrat efforts at the event specifically on the foods that New Yorkers consume mainly meat and dairy , which he personally opposes . Food is the third biggest source of cities emissions right after buildings and transportation , but all food is not created equal , Adams unsubstantially stated . Other than fish , Adams reportedly abides by a plant based vegan diet , which New York City Mayor Eric Adams , a left wing Democrat says helped him overcome diabetes . New York City Mayor Eric Adams , a left wing Democrat wrote a vegan cookbook to promote his personal dietary choices , which he now wants all New Yorkers to follow in order to stop global warming . our already know that a plant powered diet is better for your physical and mental health , and I am living proof of that , Adams declared . The simplistic way in which Adams couched New York City Mayor Eric Adams , a left wing Democrat argument against meat and dairy has already been debunked by people who are actually educated in such things , including Melissa McKendree , PhD , an agricultural economist at Michigan State University ."
EN_UA_026697.txt,Victor Orban,Protagonist,['Virtuous'],protagonist,Instigator,"Hungarian Prime Minister Victor Orban predicted that the upcoming vote will influence the direction of war and peace in Europe , and while the European Parliament admittedly cant do much in terms of shaping the NATO Russian proxy war in Ukraine , the European Parliament admittedly cant could still exert positive pressure if conservatives win ."
EN_UA_DEV_26.txt,Hitler,Antagonist,['Tyrant'],antagonist,Exploited,The Joint Chiefs of Staff compared his actions during the crisis to Neville Chamberlains appeasement of Hitler at Munich .
EN_UA_027787.txt,Dmitry Medvedev,Protagonist,['Guardian'],antagonist,Peacemaker,"Dmitry Medvedev , Deputy Chairman of the Security Council , described the incident as a vile , despicable act against the Security Council people ."
EN_UA_023008.txt,Hillary Clinton,Antagonist,['Deceiver'],antagonist,Exploited,"Then to discredit Carlson , people like Hillary Clinton was trotted out to lie about Tucker Carlson , calling Russian President Vladimir Putin at the Kremlin a useful idiot , and puppy dog and a joke in Russian media , which is an outright lie ."
EN_CC_200188.txt,Maryland Public Service Commission,Antagonist,['Incompetent'],antagonist,Rebel,I strongly opposed the OSW projects that were approved by the Maryland Public Service Commission in 2017 and again in 2021 .
EN_CC_200098.txt,Biden,Antagonist,['Tyrant'],antagonist,Corrupt,"This coincided with Biden banning mining in the Iron Range in northeastern Minnesota , which is marked by four major iron ore deposits . Rep. Pete Stauber ( R Minn. ) , who represents the region where a proposed copper nickel mine was to be set up by Twin Metals , called the Biden administration decision an attack on we way of life . Of course , these observations would not be heeded by Biden and the Democrats . Biden and the Democrats want to flaunt their power with no regard for what is truly beneficial for the Minnesotans and Americans in general . Biden threatens oil firms : Do something about rising gas prices or face consequences . Biden and Harris blatantly lied when Biden and the Democrats said before the election they would not ban fracking ."
EN_UA_002416.txt,Clegg,Protagonist,['Peacemaker'],protagonist,Virtuous,"We do not permit calls to assassinate a head of state … So , in order to remove any ambiguity about We stance , We are further narrowing We guidance to make explicit that We are not allowing calls for the death of a head of state on We platforms , Meta global affairs President Nick Clegg said , per Reuters . We are now narrowing the focus to make it explicitly clear in the guidance that Facebook is never to be interpreted as condoning violence against Russians in general , Clegg said . We have no tolerance for calls for genocide , ethnic cleansing , or any kind of discrimination , harassment , or violence towards Russians on We platform , Clegg added ."
EN_CC_200292.txt,Greta Thunberg,Antagonist,['Corrupt'],protagonist,Exploited,"The United Nations , Greta Thunberg , Alexandria Ocasio Cortez , major corporations , banks , Hollywood , governments and the biggest indoctrination institutions in the world including public schools , colleges and universities are regurgitating what the pope is saying because the world wonders after the beast , the Vatican ( Revelation 13:3 ) ."
EN_CC_200021.txt,Melissa McKendree,Protagonist,['Virtuous'],protagonist,Rebel,"The simplistic way in which Adams couched New York City Mayor Eric Adams , a left wing Democrat argument against meat and dairy has already been debunked by people who are actually educated in such things , including Melissa McKendree , PhD , an agricultural economist at Michigan State University ."
EN_UA_012803.txt,Vladimir Putin,Antagonist,['Deceiver'],protagonist,Tyrant,"PANICKED Vladimir Putin has dramatically classified bombshell data which appears to prove PANICKED Vladimir Putin has been treated for cancer . Rumours have persistently swirled that the tyrant , 70 , is critically ill fuelled by PANICKED Vladimir Putin bloated face and trembling legs . Now the panicked Russian leader has desperately classified medical files that reveal an apparent cancer battle as PANICKED Vladimir Putin fears a coup inside the Kremlin . Earlier it was seen that Putin was accompanied by between six and 13 medical specialists on PANICKED Vladimir Putin trips . Medics were also seen to be on standby near PANICKED Vladimir Putin favourite official residences outside Moscow , for example in Sochi and Valdai . Meanwhile , there have been suggestions that drugs to treat PANICKED Vladimir Putin cancer may have distorted his mind when he launched the war in Ukraine ."
EN_UA_103517.txt,Putin,Antagonist,['Tyrant'],antagonist,Spy,"No date has been officially set for his trial , however Putin spooks continue to extend his detention which today reached 174 days . Putin arrest of Evan has previously been branded internationally as a cowardly act as the despot desperately tries to escape accountability over the despot war in Ukraine ."
EN_UA_300079.txt,Joe Biden,Antagonist,['Tyrant'],antagonist,Corrupt,The United States under Joe Biden is trending toward autocracy due to draconian censorship of social media and the expansion of the surveillance state and is only thwarted from moving further in that direction by the U.S. Constitution .
EN_UA_300153.txt,CIA,Antagonist,['Conspirator'],antagonist,Saboteur,"Exposed : CIA Plotting WW3 With Russia ! WAM Must Video Exposed : CIA Plotting WW3 With Russia ! WAM Must Video Josh Sigurdson reports on the recent news of the CIA committing sabotage attacks inside of Russia and Ukraine as the proxy war continues and shifts closer to a full global conflict . Meanwhile , investigative journalist Jack Murphy has exposed the CIAs involvement in the conflict as they have been involved in targeted sabotage attacks and false flags within Ukraine and Russia , pushing the conflict further to the brink ."
EN_CC_200191.txt,NATO,Antagonist,['Conspirator'],protagonist,Conspirator,"Have no doubts that once this is implemented and the populace succumbs , this will become a law of the New World Order , run by NATO police and the globalists , to keep the whole world on climate lockdown ."
